typecode,freqcode,refperiodid,refyear,refmonth,period,reportercode,reporteriso,reporterdesc,flowcode,flowdesc,partnercode,partneriso,partnerdesc,partner2code,partner2iso,partner2desc,classificationcode,classificationsearchcode,isoriginalclassification,cmdcode,cmddesc,aggrlevel,isleaf,customscode,customsdesc,moscode,motcode,motdesc,qtyunitcode,qtyunitabbr,qty,isqtyestimated,altqtyunitcode,altqtyunitabbr,altqty,isaltqtyestimated,netwgt,isnetwgtestimated,grosswgt,isgrosswgtestimated,cifvalue,fobvalue,primaryvalue,legacyestimationflag,isreported,isaggregate
C,M,20200401,2020,4,202004,854,BFA,Burkina Faso,X,Export,251,FRA,France,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39.0,False,8,kg,39,False,39.0,False,0,False,0.0,1752081.7,1752081.7,0,True,False
C,M,20200501,2020,5,202005,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,910.366,True,-1,,0,False,910.366,True,0,False,0.0,49182104.0,49182104.0,6,False,True
C,M,20200501,2020,5,202005,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,910.366,True,-1,,0,False,910.366,True,0,False,0.0,49182104.0,49182104.0,6,True,False
C,M,20200601,2020,6,202006,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2049.168,True,-1,,0,False,2049.168,True,0,False,0.0,110705423.45,110705423.45,6,False,True
C,M,20200601,2020,6,202006,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2049.168,True,-1,,0,False,2049.168,True,0,False,0.0,110705423.45,110705423.45,6,True,False
C,M,20200701,2020,7,202007,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,66.796,True,-1,,0,False,66.796,True,0,False,3583648.75,0.0,3583648.75,6,False,True
C,M,20200701,2020,7,202007,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,66.796,True,-1,,0,False,66.796,True,0,False,3583648.75,0.0,3583648.75,6,True,False
C,M,20200701,2020,7,202007,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,989.688,True,-1,,0,False,989.688,True,0,False,0.0,53467459.23,53467459.23,6,False,True
C,M,20200701,2020,7,202007,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,619.0,False,8,kg,619,False,619.0,False,0,False,0.0,36607829.38,36607829.38,0,False,True
C,M,20200701,2020,7,202007,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,989.688,True,-1,,0,False,989.688,True,0,False,0.0,53467459.23,53467459.23,6,True,False
C,M,20200701,2020,7,202007,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,619.0,False,8,kg,619,False,619.0,False,0,False,0.0,36607829.38,36607829.38,0,True,False
C,M,20200801,2020,8,202008,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,61.135,True,-1,,0,False,61.135,True,0,False,3279952.25,0.0,3279952.25,6,False,True
C,M,20200801,2020,8,202008,818,EGY,Egypt,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.179,True,-1,,0,False,0.179,True,0,False,9311.117,0.0,9311.117,6,False,True
C,M,20200801,2020,8,202008,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,61.135,True,-1,,0,False,61.135,True,0,False,3279952.25,0.0,3279952.25,6,True,False
C,M,20200801,2020,8,202008,818,EGY,Egypt,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.179,True,-1,,0,False,0.179,True,0,False,9311.117,0.0,9311.117,6,True,False
C,M,20200801,2020,8,202008,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1115.053,True,-1,,0,False,1115.053,True,0,False,0.0,60240240.0,60240240.0,6,False,True
C,M,20200801,2020,8,202008,854,BFA,Burkina Faso,X,Export,124,CAN,Canada,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,18004.752,18004.752,0,False,True
C,M,20200801,2020,8,202008,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,589.0,False,8,kg,589,False,589.0,False,0,False,0.0,38493623.301,38493623.301,0,False,True
C,M,20200801,2020,8,202008,854,BFA,Burkina Faso,X,Export,842,USA,USA,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,18994.298,18994.298,0,False,True
C,M,20200801,2020,8,202008,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1115.053,True,-1,,0,False,1115.053,True,0,False,0.0,60240240.0,60240240.0,6,True,False
C,M,20200801,2020,8,202008,854,BFA,Burkina Faso,X,Export,124,CAN,Canada,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,18004.752,18004.752,0,True,False
C,M,20200801,2020,8,202008,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,589.0,False,8,kg,589,False,589.0,False,0,False,0.0,38493623.301,38493623.301,0,True,False
C,M,20200801,2020,8,202008,854,BFA,Burkina Faso,X,Export,842,USA,USA,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,18994.298,18994.298,0,True,False
C,M,20200901,2020,9,202009,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60.311,True,-1,,0,False,60.311,True,0,False,3235721.5,0.0,3235721.5,6,False,True
C,M,20200901,2020,9,202009,818,EGY,Egypt,M,Import,842,USA,USA,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.001,True,-1,,0,False,0.001,True,0,False,26.901,0.0,26.901,6,False,True
C,M,20200901,2020,9,202009,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60.311,True,-1,,0,False,60.311,True,0,False,3235721.5,0.0,3235721.5,6,True,False
C,M,20200901,2020,9,202009,818,EGY,Egypt,M,Import,842,USA,USA,0,W00,World,H4,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.001,True,-1,,0,False,0.001,True,0,False,26.901,0.0,26.901,6,True,False
C,M,20201001,2020,10,202010,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,67.41,True,-1,,0,False,67.41,True,0,False,3616588.0,0.0,3616588.0,6,False,True
C,M,20201001,2020,10,202010,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,67.41,True,-1,,0,False,67.41,True,0,False,3616588.0,0.0,3616588.0,6,True,False
C,M,20201001,2020,10,202010,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,816.63,True,-1,,0,False,816.63,True,0,False,0.0,44118062.07,44118062.07,6,False,True
C,M,20201001,2020,10,202010,854,BFA,Burkina Faso,X,Export,251,FRA,France,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37.0,False,8,kg,37,False,37.0,False,0,False,0.0,2296063.449,2296063.449,0,False,True
C,M,20201001,2020,10,202010,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,832.0,False,8,kg,832,False,832.0,False,0,False,0.0,52619040.956,52619040.956,0,False,True
C,M,20201001,2020,10,202010,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,816.63,True,-1,,0,False,816.63,True,0,False,0.0,44118062.07,44118062.07,6,True,False
C,M,20201001,2020,10,202010,854,BFA,Burkina Faso,X,Export,251,FRA,France,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37.0,False,8,kg,37,False,37.0,False,0,False,0.0,2296063.449,2296063.449,0,True,False
C,M,20201001,2020,10,202010,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,832.0,False,8,kg,832,False,832.0,False,0,False,0.0,52619040.956,52619040.956,0,True,False
C,M,20201101,2020,11,202011,818,EGY,Egypt,M,Import,276,DEU,Germany,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.024,True,-1,,0,False,0.024,True,0,False,1228.472,0.0,1228.472,6,False,True
C,M,20201101,2020,11,202011,818,EGY,Egypt,M,Import,276,DEU,Germany,0,W00,World,H4,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.024,True,-1,,0,False,0.024,True,0,False,1228.472,0.0,1228.472,6,True,False
C,M,20201101,2020,11,202011,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,642.925,True,-1,,0,False,642.925,True,0,False,0.0,34733756.2,34733756.2,6,False,True
C,M,20201101,2020,11,202011,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,642.925,True,-1,,0,False,642.925,True,0,False,0.0,34733756.2,34733756.2,6,True,False
C,M,20201201,2020,12,202012,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,98.839,True,-1,,0,False,98.839,True,0,False,5302797.0,0.0,5302797.0,6,False,True
C,M,20201201,2020,12,202012,818,EGY,Egypt,M,Import,842,USA,USA,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.001,True,-1,,0,False,0.001,True,0,False,36.802,0.0,36.802,6,False,True
C,M,20201201,2020,12,202012,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,98.839,True,-1,,0,False,98.839,True,0,False,5302797.0,0.0,5302797.0,6,True,False
C,M,20201201,2020,12,202012,818,EGY,Egypt,M,Import,842,USA,USA,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.001,True,-1,,0,False,0.001,True,0,False,36.802,0.0,36.802,6,True,False
C,M,20201201,2020,12,202012,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,468.694,True,-1,,0,False,468.694,True,0,False,0.0,25320979.8,25320979.8,6,False,True
C,M,20201201,2020,12,202012,854,BFA,Burkina Faso,X,Export,124,CAN,Canada,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,18302.14,18302.14,0,False,True
C,M,20201201,2020,12,202012,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1200.0,False,8,kg,1200,False,1200.0,False,0,False,0.0,74146278.89,74146278.89,0,False,True
C,M,20201201,2020,12,202012,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,468.694,True,-1,,0,False,468.694,True,0,False,0.0,25320979.8,25320979.8,6,True,False
C,M,20201201,2020,12,202012,854,BFA,Burkina Faso,X,Export,124,CAN,Canada,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,0.0,18302.14,18302.14,0,True,False
C,M,20201201,2020,12,202012,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1200.0,False,8,kg,1200,False,1200.0,False,0,False,0.0,74146278.89,74146278.89,0,True,False
C,M,20190101,2019,1,201901,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70.545,True,-1,,0,False,70.545,True,0,False,2956143.75,0.0,2956143.75,6,False,True
C,M,20190101,2019,1,201901,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70.545,True,-1,,0,False,70.545,True,0,False,2956143.75,0.0,2956143.75,6,True,False
C,M,20190101,2019,1,201901,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1075.598,True,-1,,0,False,1075.598,True,0,False,0.0,45540590.31,45540590.31,6,False,True
C,M,20190101,2019,1,201901,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.0,False,8,kg,4,False,4.0,False,0,False,0.0,150205.194,150205.194,0,False,True
C,M,20190101,2019,1,201901,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1465.0,False,8,kg,1465,False,1465.0,False,0,False,0.0,61065944.117,61065944.117,0,False,True
C,M,20190101,2019,1,201901,854,BFA,Burkina Faso,X,Export,842,USA,USA,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,False,8,kg,2,False,2.0,False,0,False,0.0,31241.686,31241.686,0,False,True
C,M,20190101,2019,1,201901,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1075.598,True,-1,,0,False,1075.598,True,0,False,0.0,45540590.31,45540590.31,6,True,False
C,M,20190101,2019,1,201901,854,BFA,Burkina Faso,X,Export,842,USA,USA,0,W00,World,H5,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,False,8,kg,2,False,2.0,False,0,False,0.0,31241.686,31241.686,0,True,False
C,M,20190101,2019,1,201901,854,BFA,Burkina Faso,X,Export,380,ITA,Italy,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.0,False,8,kg,4,False,4.0,False,0,False,0.0,150205.194,150205.194,0,True,False
C,M,20190101,2019,1,201901,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1465.0,False,8,kg,1465,False,1465.0,False,0,False,0.0,61065944.117,61065944.117,0,True,False
C,M,20190201,2019,2,201902,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64.437,True,-1,,0,False,64.437,True,0,False,2700187.0,0.0,2700187.0,6,False,True
C,M,20190201,2019,2,201902,818,EGY,Egypt,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.479,True,-1,,0,False,0.479,True,0,False,18651.189,0.0,18651.189,6,False,True
C,M,20190201,2019,2,201902,818,EGY,Egypt,M,Import,380,ITA,Italy,0,W00,World,H4,HS,True,710811,"Metals; gold, non-monetary, powder",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.479,True,-1,,0,False,0.479,True,0,False,18651.189,0.0,18651.189,6,True,False
C,M,20190201,2019,2,201902,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64.437,True,-1,,0,False,64.437,True,0,False,2700187.0,0.0,2700187.0,6,True,False
C,M,20190201,2019,2,201902,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1121.792,True,-1,,0,False,1121.792,True,0,False,0.0,47496443.31,47496443.31,6,False,True
C,M,20190201,2019,2,201902,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2189.0,False,8,kg,2189,False,2189.0,False,0,False,0.0,93167984.181,93167984.181,0,False,True
C,M,20190201,2019,2,201902,854,BFA,Burkina Faso,X,Export,842,USA,USA,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3,False,3.0,False,0,False,0.0,323415.064,323415.064,0,False,True
C,M,20190201,2019,2,201902,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1121.792,True,-1,,0,False,1121.792,True,0,False,0.0,47496443.31,47496443.31,6,True,False
C,M,20190201,2019,2,201902,854,BFA,Burkina Faso,X,Export,842,USA,USA,0,W00,World,H5,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3,False,3.0,False,0,False,0.0,323415.064,323415.064,0,True,False
C,M,20190201,2019,2,201902,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2189.0,False,8,kg,2189,False,2189.0,False,0,False,0.0,93167984.181,93167984.181,0,True,False
C,M,20190301,2019,3,201903,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72.222,True,-1,,0,False,72.222,True,0,False,3026435.25,0.0,3026435.25,6,False,True
C,M,20190301,2019,3,201903,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72.222,True,-1,,0,False,72.222,True,0,False,3026435.25,0.0,3026435.25,6,True,False
C,M,20190301,2019,3,201903,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1239.359,True,-1,,0,False,1239.359,True,0,False,0.0,52474232.9,52474232.9,6,False,True
C,M,20190301,2019,3,201903,854,BFA,Burkina Faso,X,Export,251,FRA,France,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3,False,3.0,False,0,False,0.0,39173.48,39173.48,0,False,True
C,M,20190301,2019,3,201903,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2376.0,False,8,kg,2376,False,2376.0,False,0,False,0.0,99450025.221,99450025.221,0,False,True
C,M,20190301,2019,3,201903,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1239.359,True,-1,,0,False,1239.359,True,0,False,0.0,52474232.9,52474232.9,6,True,False
C,M,20190301,2019,3,201903,854,BFA,Burkina Faso,X,Export,251,FRA,France,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3,False,3.0,False,0,False,0.0,39173.48,39173.48,0,True,False
C,M,20190301,2019,3,201903,854,BFA,Burkina Faso,X,Export,699,IND,India,0,W00,World,H5,HS,True,710813,"Metals; gold, semi-manufactured",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2376.0,False,8,kg,2376,False,2376.0,False,0,False,0.0,99450025.221,99450025.221,0,True,False
C,M,20190401,2019,4,201904,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72.354,True,-1,,0,False,72.354,True,0,False,3031976.25,0.0,3031976.25,6,False,True
C,M,20190401,2019,4,201904,818,EGY,Egypt,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72.354,True,-1,,0,False,72.354,True,0,False,3031976.25,0.0,3031976.25,6,True,False
C,M,20190401,2019,4,201904,818,EGY,Egypt,X,Export,124,CAN,Canada,0,W00,World,H4,HS,True,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1479.002,True,-1,,0,False,1479.002,True,0,False,0.0,62620668.65,62620668.65,6,False,True
